day,date,milp_profit,ppo_profit,milp_cumulative,ppo_cumulative,milp_soh,ppo_soh,avg_price,min_price,max_price,price_volatility,milp_utilization,ppo_utilization,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_fcr_utilization,milp_afrr_utilization,milp_mfrr_utilization,ppo_fcr_utilization,ppo_afrr_utilization,ppo_mfrr_utilization
224,2024-08-11,1255.0882425878697,1921.8822751781563,352023.66574073874,430879.62963990535,0.9776000000000025,0.9776000000000025,39.323286413489996,10.0,71.62735007682286,20.093689620476418,0.0,0.0,0.0,0.0,1255.0882425878697,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
225,2024-08-12,1251.3149691237832,1921.8822751781563,353274.98070986255,432801.5119150835,0.9775000000000025,0.9775000000000025,38.86813997829075,11.007147144862898,72.62442014948616,19.06982052003213,0.0,0.0,0.0,0.0,1251.3149691237832,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
226,2024-08-13,1247.597607106502,1921.8822751781563,354522.57831696904,434723.39419026166,0.9774000000000025,0.9774000000000025,37.293347438517294,11.301652889828784,67.32712423170643,16.79597939226671,0.0,0.0,0.0,0.0,1247.597607106502,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
227,2024-08-14,1243.93725807062,1921.8822751781563,355766.51557503967,436645.2764654398,0.9773000000000025,0.9773000000000025,34.41215121097968,10.679027338658305,59.896325092825414,15.858839720896677,0.0,0.0,0.0,0.0,1243.93725807062,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
228,2024-08-15,1240.3350066565506,1921.8822751781563,357006.8505816962,438567.158740618,0.9772000000000025,0.9772000000000025,38.60971514732909,10.020059476649012,74.0472462589342,18.537838369839804,0.0,0.0,0.0,0.0,1240.3350066565506,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
229,2024-08-16,1236.7919202891333,1921.8822751781563,358243.6425019853,440489.04101579613,0.9771000000000025,0.9771000000000025,39.17774670671851,11.199038747035166,75.06266254936362,18.74569564049414,0.0,0.0,0.0,0.0,1236.7919202891333,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
230,2024-08-17,1233.3090488613232,1921.8822751781563,359476.9515508466,442410.9232909743,0.9770000000000025,0.9770000000000025,39.4031796137704,10.0,69.27569093308759,18.053289824648054,0.0,0.0,0.0,0.0,1233.3090488613232,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
231,2024-08-18,1229.887424423092,1921.8822751781563,360706.8389752697,444332.80556615244,0.9769000000000025,0.9769000000000025,40.37472828163558,10.0,64.37951865109908,16.578769157687155,0.0,0.0,0.0,0.0,1229.887424423092,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
232,2024-08-19,1226.528060875604,1921.8822751781563,361933.3670361453,446254.6878413306,0.9768000000000026,0.9768000000000026,40.23961315582013,10.0,66.22748112264279,17.34646838959911,0.0,0.0,0.0,0.0,1226.528060875604,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
233,2024-08-20,1223.2319536707816,1921.8822751781563,363156.5989898161,448176.57011650875,0.9767000000000026,0.9767000000000026,35.53847650118208,10.0,58.69053524412361,16.47112287342279,0.0,0.0,0.0,0.0,1223.2319536707816,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
234,2024-08-21,1220.0000795163232,1921.8822751781563,364376.5990693324,450098.4523916869,0.9766000000000026,0.9766000000000026,33.687281752188746,10.0,56.543601763229574,14.555347454285267,0.0,0.0,0.0,0.0,1220.0000795163232,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
235,2024-08-22,1216.8333960862917,1921.8822751781563,365593.4324654187,452020.33466686506,0.9765000000000026,0.9765000000000026,39.926660632338965,11.575204712912246,65.9981840182761,16.638875381058725,0.0,0.0,0.0,0.0,1216.8333960862917,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
236,2024-08-23,1213.7328417373303,1921.8822751781563,366807.16530715604,453942.2169420432,0.9764000000000026,0.9764000000000026,37.55181498022005,10.0,61.83479552019858,16.31456646980513,0.0,0.0,0.0,0.0,1213.7328417373303,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
237,2024-08-24,1210.699335230607,1921.8822751781563,368017.8646423867,455864.0992172214,0.9763000000000026,0.9763000000000026,37.185589253948656,11.793716999131455,64.40276278957465,16.658767063854015,0.0,0.0,0.0,0.0,1210.699335230607,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
238,2024-08-25,1207.733775459568,1921.8822751781563,369225.59841784625,457785.9814923995,0.9762000000000026,0.9762000000000026,37.776833417877235,10.0,62.45029751496918,16.76003810067277,0.0,0.0,0.0,0.0,1207.733775459568,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
239,2024-08-26,1204.8370411835763,1921.8822751781563,370430.4354590298,459707.8637675777,0.9761000000000026,0.9761000000000026,37.62154959820369,12.682478504136665,63.20711670810405,15.282956861052682,0.0,0.0,0.0,0.0,1204.8370411835763,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
240,2024-08-27,1202.0099907675142,1921.8822751781563,371632.4454497973,461629.74604275584,0.9760000000000026,0.9760000000000026,33.86586107243566,15.718996546441248,57.799613992734535,14.246492803821367,0.0,0.0,0.0,0.0,1202.0099907675142,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
241,2024-08-28,1199.2534619274322,2248.607940637328,372831.6989117247,463878.3539833932,0.9759000000000027,0.9758240000000027,34.27366432615762,10.0,60.7027201085609,15.787014686455146,0.0,0.03166666666666667,0.0,54.83667030221498,1199.2534619274322,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
242,2024-08-29,1196.5682714823176,2250.5391278022103,374028.26718320703,466128.89311119536,0.9758000000000027,0.9756480000000027,37.04331078519106,10.659390218359732,67.38874815726574,17.380771696466628,0.0,0.03166666666666667,0.0,56.76785746709727,1196.5682714823176,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
243,2024-08-30,1193.9552151120497,2239.88381139489,375222.2223983191,468368.7769225903,0.9757000000000027,0.9754720000000028,38.2193891091978,12.351178940676066,67.8348945493936,17.838667347042247,0.0,0.03166666666666667,0.0,46.11254105977687,1193.9552151120497,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
244,2024-08-31,1191.4150671216253,2257.0214187110378,376413.6374654407,470625.7983413013,0.9756000000000027,0.9752960000000028,37.7101080235394,10.0,62.37690506542585,16.98066456935996,0.0,0.03166666666666667,0.0,63.25014837592474,1191.4150671216253,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
245,2024-09-01,1188.9485802117158,2246.002128495825,377602.58604565245,472871.80046979716,0.9755000000000027,0.9751200000000029,35.348421472103766,10.0,60.019114761453004,16.473113806237453,0.0,0.03166666666666667,0.0,52.23085816071227,1188.9485802117158,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
246,2024-09-02,1186.5564852556217,2255.5493450408,378789.14253090805,475127.349814838,0.9754000000000027,0.9749440000000029,38.68603893820988,10.0,64.77097134237516,16.91337426298093,0.0,0.03166666666666667,0.0,61.77807470568687,1186.5564852556217,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
247,2024-09-03,1184.239491082706,2241.7109572946524,379973.3820219908,477369.06077213265,0.9753000000000027,0.974768000000003,33.69832287869695,11.10298612570925,59.24034208275698,13.725280844727804,0.0,0.03166666666666667,0.0,47.93968695953947,1184.239491082706,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
248,2024-09-04,1181.9982842683462,2238.7022785755485,381155.38030625915,479607.7630507082,0.9752000000000027,0.974592000000003,33.65069049881359,11.582053024416625,61.838843392579406,14.607312713167786,0.0,0.03166666666666667,0.0,44.93100824043526,1181.9982842683462,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
249,2024-09-05,1179.833528930491,2244.6819710570803,382335.21383518964,481852.4450217653,0.9751000000000027,0.9744160000000031,36.91360688536742,10.0,64.40189776829166,16.050486876629396,0.0,0.03166666666666667,0.0,50.9107007219674,1179.833528930491,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
250,2024-09-06,1177.745866532866,2253.484002903365,383512.9597017225,484105.92902466864,0.9750000000000028,0.9742400000000031,34.51502972349751,10.657557859480494,62.54841875018098,16.134476764887268,0.0,0.03166666666666667,0.0,59.71273256825171,1177.745866532866,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
251,2024-09-07,1175.7359156948949,2267.8608084571133,384688.6956174174,486373.7898331258,0.9749000000000028,0.9740640000000031,36.13598137227865,10.0,64.75083252959243,18.06275100143928,0.0,0.03166666666666667,0.0,74.08953812200039,1175.7359156948949,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
252,2024-09-08,1173.804272008389,2259.9344620761926,385862.49988942576,488633.72429520194,0.9748000000000028,0.9738880000000032,36.659510306712555,11.660276572416654,62.55773741972601,16.279252948601016,0.0,0.03166666666666667,0.0,66.16319174107977,1173.804272008389,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
253,2024-09-09,1171.9515078610618,2254.816406699358,387034.45139728684,490888.5407019013,0.9747000000000028,0.9737120000000032,35.997164534849,10.0,61.95203479172581,15.831434397092057,0.0,0.03166666666666667,0.0,61.04513636424494,1171.9515078610618,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
254,2024-09-10,1170.1781722669157,2245.436592126242,388204.62956955377,493133.9772940276,0.9746000000000028,0.9735360000000033,31.672528944039232,10.0,58.07727505310601,14.43906170407118,0.0,0.03166666666666667,0.0,51.66532179112889,1170.1781722669157,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
255,2024-09-11,1168.4847907035585,2237.7623789660556,389373.11436025734,495371.7396729936,0.9745000000000028,0.9733600000000033,33.08023907795156,10.0,57.7222349745781,14.612802705336575,0.0,0.03166666666666667,0.0,43.9911086309427,1168.4847907035585,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
256,2024-09-12,1166.8718649564944,2240.439722909347,390539.98622521386,497612.17939590296,0.9744000000000028,0.9731840000000034,34.658617188124154,10.0,60.246257699916214,15.961683316854499,0.0,0.03166666666666667,0.0,46.668452574233726,1166.8718649564944,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
257,2024-09-13,1165.3398729704318,2252.0830073717434,391705.3260981843,499864.2624032747,0.9743000000000028,0.9730080000000034,34.76471670495675,10.762151949098156,59.42163173206613,15.99467683099853,0.0,0.03166666666666667,0.0,58.31173703663046,1165.3398729704318,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
258,2024-09-14,1163.8892687076586,2248.7848172735503,392869.21536689193,502113.04722054827,0.9742000000000028,0.9728320000000035,35.11882695401974,10.0,64.51608258534654,14.774136336020792,0.0,0.03166666666666667,0.0,55.01354693843733,1163.8892687076586,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
259,2024-09-15,1162.5204820135257,2257.3326004248133,394031.73584890546,504370.3798209731,0.9741000000000029,0.9726560000000035,35.40305847603597,10.0,64.05456180027855,15.294734591120482,0.0,0.03166666666666667,0.0,63.561330089700505,1162.5204820135257,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
260,2024-09-16,1161.2339184890698,2252.614109379491,395192.96976739453,506622.99393035256,0.9740000000000029,0.9724800000000036,34.25296592640802,10.0,60.77872356677749,17.440656695444016,0.0,0.03166666666666667,0.0,58.84283904437766,1161.2339184890698,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
261,2024-09-17,1160.0299593708298,2245.3670204189802,396352.9997267654,508868.36095077154,0.9739000000000029,0.9723040000000036,33.44862212134092,10.0,54.861906669160305,13.940915204486718,0.0,0.03166666666666667,0.0,51.59575008386735,1160.0299593708298,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
262,2024-09-18,1158.908961417878,2240.1253478085678,397511.90868818323,511108.48629858013,0.9738000000000029,0.9721280000000037,31.32215538710493,11.165364037934395,52.58176875426679,14.095900256731722,0.0,0.03166666666666667,0.0,46.3540774734545,1158.908961417878,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
263,2024-09-19,1157.8712568060985,2252.5831985885666,398669.7799449893,513361.0694971687,0.9737000000000029,0.9719520000000037,37.12041297608332,10.79467682211935,67.20288187478482,15.30433834017711,0.0,0.03166666666666667,0.0,58.81192825345368,1157.8712568060985,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
264,2024-09-20,1156.917153029765,2252.373026905981,399826.69709801907,515613.4425240747,0.9736000000000029,0.9717760000000037,36.70639013109033,11.677895503183889,67.27715317521715,15.025828641413726,0.0,0.03166666666666667,0.0,58.60175657086792,1156.917153029765,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
265,2024-09-21,1156.0469328104168,2252.6862046824413,400982.74403082946,517866.12872875715,0.9735000000000029,0.9716000000000038,34.97155688381414,10.212277732323722,68.65167332207552,16.833635272075966,0.0,0.03166666666666667,0.0,58.9149343473284,1156.0469328104168,2196.9379370017796,0.0,3.166666666666667,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666666,0.0
