Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PSO_Cumulative_Degradation_Cost,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit,PPO_Cumulative_Degradation_Cost
26,2024-01-02,84.27,77.49309052189373,0.0,0.575,-0.0,75.14725763179229,15.32629271173927,1.5684210526315787,0.9,-132.17084210526312,-22.19983157894731,23.535087719298247
27,2024-01-02,84.27,86.93773138294662,1.3684210526315792,0.9,-115.31684210526318,-40.16958447347089,18.177169904721726,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
28,2024-01-02,84.27,84.81591582814677,0.0,0.9,-0.0,-40.16958447347089,18.177169904721726,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
29,2024-01-02,100.0,101.55365616946274,0.0,0.9,-0.0,-40.16958447347089,18.177169904721726,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
30,2024-01-02,108.28,112.61343002456569,0.0,0.9,-0.0,-40.16958447347089,18.177169904721726,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
31,2024-01-02,113.85,108.66170257706877,0.0,0.9,-0.0,-40.16958447347089,18.177169904721726,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
32,2024-01-02,126.9,137.76484462949114,-2.0,0.37368421052631584,253.8,213.63041552652913,22.343836571388394,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
33,2024-01-02,119.5,125.24274028329349,-1.0400000000000003,0.1,124.28000000000003,337.91041552652916,24.510503238055062,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
34,2024-01-02,110.6,110.89079434468758,0.0,0.1,-0.0,337.91041552652916,24.510503238055062,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
35,2024-01-02,108.28,123.8301483703138,0.0,0.1,-0.0,337.91041552652916,24.510503238055062,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
36,2024-01-02,105.88,101.09218550676613,1.3684210202456915,0.4249999923083517,-144.8884176236138,193.02199790291536,27.36138036356692,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
37,2024-01-02,100.15,104.42689650967472,2.0,0.8999999923083517,-200.3,-7.278002097084652,31.528047030233587,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
38,2024-01-02,108.28,103.78179976391819,0.0,0.8999999923083517,-0.0,-7.278002097084652,31.528047030233587,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
39,2024-01-02,110.0,120.302979918352,0.0,0.8999999923083517,-0.0,-7.278002097084652,31.528047030233587,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
40,2024-01-02,112.8,100.15510904011981,0.0,0.8999999923083517,-0.0,-7.278002097084652,31.528047030233587,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
41,2024-01-02,129.99,128.9379849546125,-2.0,0.3736842028346675,259.98,252.70199790291537,35.69471369690025,0.0,0.9,-0.0,-22.19983157894731,23.535087719298247
42,2024-01-02,130.0,111.3899441653971,0.9529086179140451,0.5999999995892532,-123.87812032882587,128.8238775740895,37.67993998422118,-2.0,0.37368421052631584,260.0,237.8001684210527,27.701754385964914
43,2024-01-02,124.29,119.20797732875278,-1.8999999984391622,0.1,236.15099980600348,364.97487738009295,41.638273314302765,-1.0400000000000003,0.1,129.26160000000004,367.06176842105276,29.868421052631582
44,2024-01-02,111.26,121.87424377456149,0.0,0.1,-0.0,364.97487738009295,41.638273314302765,0.0,0.1,-0.0,367.06176842105276,29.868421052631582
45,2024-01-02,108.28,110.77158445411277,0.0,0.1,-0.0,364.97487738009295,41.638273314302765,0.0,0.1,-0.0,367.06176842105276,29.868421052631582
46,2024-01-02,106.0,106.58495002210928,0.0,0.1,-0.0,364.97487738009295,41.638273314302765,0.0,0.1,-0.0,367.06176842105276,29.868421052631582
47,2024-01-02,92.41,93.5211778612333,0.0,0.1,-0.0,364.97487738009295,41.638273314302765,0.0,0.1,-0.0,367.06176842105276,29.868421052631582
48,2024-01-03,82.5,86.5795062055833,0.0,0.1,-0.0,364.97487738009295,41.638273314302765,0.0,0.1,-0.0,367.06176842105276,29.868421052631582
49,2024-01-03,70.1,61.45258152062447,0.0,0.1,-0.0,364.97487738009295,41.638273314302765,1.8000000000000003,0.5275000000000001,-126.18,240.88176842105275,33.61842105263158
50,2024-01-03,50.21346,44.344451919744536,1.3684210526316927,0.425000000000027,-68.71315578947939,296.26172159061355,44.48915050728546,1.5684210526315787,0.9,-78.75584778947366,162.1259206315791,36.885964912280706
51,2024-01-03,40.0,40.933373791869755,1.9999999999998863,0.9,-79.99999999999545,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
52,2024-01-03,50.0,45.51212828360901,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
53,2024-01-03,75.0,76.87064510962998,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
54,2024-01-03,95.46,86.17111792538128,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
55,2024-01-03,108.28,107.03665045803055,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
56,2024-01-03,114.99561,106.67228225917403,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
57,2024-01-03,113.34489,106.4516709455383,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
58,2024-01-03,107.85233,117.60325222469295,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
59,2024-01-03,105.0,92.55391051159995,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
60,2024-01-03,92.04644,94.08793295269723,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
61,2024-01-03,91.59366,100.42167523428962,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
62,2024-01-03,97.50897,89.00390819889314,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
63,2024-01-03,106.02775,96.94800249081922,0.0,0.9,-0.0,216.2617215906181,48.65581717395189,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
64,2024-01-03,109.7411,124.09745112724198,-2.0,0.37368421052631584,219.4822,435.74392159061813,52.82248384061855,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
65,2024-01-03,115.81,111.84757168994071,-1.0400000000000003,0.1,120.44240000000003,556.1863215906181,54.98915050728522,0.0,0.9,-0.0,162.1259206315791,36.885964912280706
66,2024-01-03,115.81,100.46468701142135,2.0,0.575,-231.62,324.56632159061814,59.15581717395188,-2.0,0.37368421052631584,231.62,393.7459206315791,41.05263157894737
67,2024-01-03,115.81,102.84448878759022,-1.805,0.1,209.03705,533.6033715906182,62.916233840618546,-1.0400000000000003,0.1,120.44240000000003,514.1883206315791,43.219298245614034
68,2024-01-03,109.0,117.42212820427541,0.0,0.1,-0.0,533.6033715906182,62.916233840618546,0.0,0.1,-0.0,514.1883206315791,43.219298245614034
69,2024-01-03,106.0,94.99384156824897,0.0,0.1,-0.0,533.6033715906182,62.916233840618546,0.0,0.1,-0.0,514.1883206315791,43.219298245614034
70,2024-01-03,101.46,89.91268615809528,0.0,0.1,-0.0,533.6033715906182,62.916233840618546,0.0,0.1,-0.0,514.1883206315791,43.219298245614034
71,2024-01-03,82.59,81.27207857766402,0.0,0.1,-0.0,533.6033715906182,62.916233840618546,0.0,0.1,-0.0,514.1883206315791,43.219298245614034
72,2024-01-04,74.19,75.08621217141174,0.0,0.1,-0.0,533.6033715906182,62.916233840618546,0.0,0.1,-0.0,514.1883206315791,43.219298245614034
73,2024-01-04,65.0,66.66794850669655,0.0,0.1,-0.0,533.6033715906182,62.916233840618546,0.0,0.1,-0.0,514.1883206315791,43.219298245614034
74,2024-01-04,40.0,36.437057987527226,2.0,0.575,-80.0,453.60337159061817,67.08290050728522,1.8000000000000003,0.5275000000000001,-72.00000000000001,442.18832063157913,46.969298245614034
75,2024-01-04,35.19694,36.36644584787215,1.3684210526315792,0.9,-48.16423368421053,405.4391379064076,69.93377770026767,1.5684210526315787,0.9,-55.20362168421052,386.9846989473686,50.23684210526316
76,2024-01-04,49.39,48.868581863393395,0.0,0.9,-0.0,405.4391379064076,69.93377770026767,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
