Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PSO_Cumulative_Degradation_Cost,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit,PPO_Cumulative_Degradation_Cost
34,2024-01-02,110.6,127.18999999999998,0.0,0.1,-0.0,260.49760626755676,1.0188271605799937,0.0,0.1,-0.0,162.7768,0.050666666666666665
35,2024-01-02,108.28,119.99730356792519,0.0,0.1,-0.0,260.49760626755676,1.0188271605799937,0.0,0.1,-0.0,162.7768,0.050666666666666665
36,2024-01-02,105.88,115.70217557499618,0.0,0.1,-0.0,260.49760626755676,1.0188271605799937,0.0,0.1,-0.0,162.7768,0.050666666666666665
37,2024-01-02,100.15,115.1725,2.0,0.575,-200.3,60.19760626755675,1.0854938272466603,0.0,0.1,-0.0,162.7768,0.050666666666666665
38,2024-01-02,108.28,115.55955552716232,-0.5999231550946228,0.41712548550141504,64.95967923364576,125.15728550120251,1.1054912657498144,0.0,0.1,-0.0,162.7768,0.050666666666666665
39,2024-01-02,110.0,110.02691068047898,0.033155848513563256,0.4249999995233863,-3.647143336491958,121.51014216471054,1.1065964607002665,0.0,0.1,-0.0,162.7768,0.050666666666666665
40,2024-01-02,112.8,108.52812440985248,0.0,0.4249999995233863,-0.0,121.51014216471054,1.1065964607002665,0.0,0.1,-0.0,162.7768,0.050666666666666665
41,2024-01-02,129.99,149.4885,0.0,0.4249999995233863,-0.0,121.51014216471054,1.1065964607002665,0.0,0.1,-0.0,162.7768,0.050666666666666665
42,2024-01-02,130.0,149.5,-1.234999998188868,0.1,160.54999976455284,282.0601419292634,1.147763127306562,0.0,0.1,-0.0,162.7768,0.050666666666666665
43,2024-01-02,124.29,113.10296471217035,2.0,0.575,-248.58,33.4801419292634,1.2144297939732287,0.0,0.1,-0.0,162.7768,0.050666666666666665
44,2024-01-02,111.26,94.571,0.0,0.575,-0.0,33.4801419292634,1.2144297939732287,0.0,0.1,-0.0,162.7768,0.050666666666666665
45,2024-01-02,108.28,124.52199999999999,-1.805,0.1,195.4454,228.9255419292634,1.2745964606398954,0.0,0.1,-0.0,162.7768,0.050666666666666665
46,2024-01-02,106.0,90.1,0.0,0.1,-0.0,228.9255419292634,1.2745964606398954,0.0,0.1,-0.0,162.7768,0.050666666666666665
47,2024-01-02,92.41,86.63095510888856,0.0,0.1,-0.0,228.9255419292634,1.2745964606398954,0.0,0.1,-0.0,162.7768,0.050666666666666665
48,2024-01-03,82.5,90.73345227978828,0.0,0.1,-0.0,228.9255419292634,1.2745964606398954,0.0,0.1,-0.0,162.7768,0.050666666666666665
49,2024-01-03,70.1,80.61499999999998,0.0,0.1,-0.0,228.9255419292634,1.2745964606398954,0.0,0.1,-0.0,162.7768,0.050666666666666665
50,2024-01-03,50.21346,57.745478999999996,0.0,0.1,-0.0,228.9255419292634,1.2745964606398954,1.2000000000000002,0.385,-60.25615200000001,102.520648,0.09066666666666667
51,2024-01-03,40.0,34.0,2.0,0.575,-80.0,148.9255419292634,1.341263127306562,1.2000000000000002,0.67,-48.00000000000001,54.52064799999999,0.13066666666666668
52,2024-01-03,50.0,45.92125514849407,1.3684210526315792,0.9,-68.42105263157896,80.50448929768444,1.3868771623942813,0.968421052631579,0.9,-48.421052631578945,6.099595368421042,0.16294736842105265
53,2024-01-03,75.0,86.25,0.0,0.9,-0.0,80.50448929768444,1.3868771623942813,0.0,0.9,-0.0,6.099595368421042,0.16294736842105265
54,2024-01-03,95.46,81.14099999999999,0.0,0.9,-0.0,80.50448929768444,1.3868771623942813,-1.6,0.4789473684210526,152.736,158.83559536842102,0.216280701754386
55,2024-01-03,108.28,111.55166301718263,-2.0,0.37368421052631584,216.56,297.0644892976844,1.453543829060948,-1.4399999999999997,0.10000000000000003,155.92319999999998,314.75879536842103,0.264280701754386
56,2024-01-03,114.99561,132.24495149999998,-1.0400000000000003,0.1,119.59543440000003,416.65992369768446,1.4882104957276145,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
57,2024-01-03,113.34489,124.02349223786882,0.0,0.1,-0.0,416.65992369768446,1.4882104957276145,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
58,2024-01-03,107.85233,124.03017949999999,0.0,0.1,-0.0,416.65992369768446,1.4882104957276145,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
59,2024-01-03,105.0,120.74999999999999,0.0,0.1,-0.0,416.65992369768446,1.4882104957276145,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
60,2024-01-03,92.04644,88.70546707270344,2.0,0.575,-184.09288,232.56704369768445,1.5548771623942812,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
61,2024-01-03,91.59366,79.05425197720936,1.3684210526315792,0.9,-125.33869263157897,107.22835106610549,1.6004911974820004,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
62,2024-01-03,97.50897,112.13531549999999,0.0,0.9,-0.0,107.22835106610549,1.6004911974820004,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
63,2024-01-03,106.02775,121.93191249999998,0.0,0.9,-0.0,107.22835106610549,1.6004911974820004,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
64,2024-01-03,109.7411,93.279935,0.0,0.9,-0.0,107.22835106610549,1.6004911974820004,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
65,2024-01-03,115.81,104.08217211535354,0.0,0.9,-0.0,107.22835106610549,1.6004911974820004,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
66,2024-01-03,115.81,98.4385,0.0,0.9,-0.0,107.22835106610549,1.6004911974820004,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
67,2024-01-03,115.81,98.4385,-2.0,0.37368421052631584,231.62,338.84835106610547,1.667157864148667,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
68,2024-01-03,109.0,125.35,-1.0400000000000003,0.1,113.36000000000003,452.2083510661055,1.7018245308153337,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
69,2024-01-03,106.0,90.1,0.0,0.1,-0.0,452.2083510661055,1.7018245308153337,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
70,2024-01-03,101.46,105.75961963256353,0.0,0.1,-0.0,452.2083510661055,1.7018245308153337,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
71,2024-01-03,82.59,70.2015,0.0,0.1,-0.0,452.2083510661055,1.7018245308153337,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
72,2024-01-04,74.19,69.14641740161372,2.0,0.575,-148.38,303.8283510661055,1.7684911974820003,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
73,2024-01-04,65.0,55.25,-1.805,0.1,117.325,421.1533510661055,1.828657864148667,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
74,2024-01-04,40.0,34.0,1.3684210526315859,0.4250000000000016,-54.736842105263435,366.41650896084207,1.8742718992363865,0.0,0.10000000000000003,-0.0,314.75879536842103,0.264280701754386
75,2024-01-04,35.19694,29.917398999999996,1.9999999999999936,0.9,-70.39387999999977,296.0226289608423,1.940938565903053,1.2000000000000002,0.38500000000000006,-42.236328,272.522467368421,0.30428070175438604
76,2024-01-04,49.39,56.7985,0.0,0.9,-0.0,296.0226289608423,1.940938565903053,-1.083,0.10000000000000003,53.48937,326.011837368421,0.34038070175438606
77,2024-01-04,70.1,80.61499999999998,0.0,0.9,-0.0,296.0226289608423,1.940938565903053,0.0,0.10000000000000003,-0.0,326.011837368421,0.34038070175438606
